client_id,phone,observation_month,profession,estimated_income_usd,orange_money_account_age_months,historical_risk_score,paid_months_count,kit_is_suspended,payment_success_rate,failed_payment_count_12m,late_payment_count_12m,missed_payment_count_12m,days_since_last_payment,avg_payment_amount_usd,payment_amount_volatility,income_to_fee_ratio,profession_risk_score,default_next_90d
ACC-2026-0425,0842004520,2025-10,Enseignant,376.08,53,0.119,5,0,0.667,0,0,1,0,20.27,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2025-11,Enseignant,376.08,54,0.119,6,0,0.75,0,0,1,0,20.05,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2025-12,Enseignant,376.08,55,0.119,7,0,0.8,0,0,1,0,21.32,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2026-01,Enseignant,376.08,56,0.119,8,0,0.833,0,0,1,0,19.4,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2026-02,Enseignant,376.08,57,0.119,9,0,0.857,0,0,1,0,19.85,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2026-03,Enseignant,376.08,58,0.119,10,0,0.875,0,0,1,0,20.12,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2026-04,Enseignant,376.08,59,0.119,11,0,0.889,0,0,1,0,20.63,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2026-05,Enseignant,376.08,60,0.119,12,0,0.9,0,0,1,0,20.51,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2026-06,Enseignant,376.08,61,0.119,13,0,0.909,0,0,1,0,18.81,2.38,18.804,0.22,0
ACC-2026-0425,0842004520,2026-07,Enseignant,376.08,62,0.119,14,0,0.917,0,0,1,0,18.73,2.38,18.804,0.22,0
ACC-2026-0426,0849337140,2025-08,Commercant independant,463.83,10,0.225,5,0,1.0,0,0,0,0,14.03,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2025-09,Commercant independant,463.83,11,0.225,5,0,0.5,0,0,1,30,14.73,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2025-10,Commercant independant,463.83,12,0.225,6,0,0.667,0,0,1,0,14.24,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2025-11,Commercant independant,463.83,13,0.225,7,0,0.75,0,0,1,0,15.93,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2025-12,Commercant independant,463.83,14,0.225,8,0,0.8,0,0,1,0,14.47,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2026-01,Commercant independant,463.83,15,0.225,9,0,0.833,0,0,1,0,14.4,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2026-02,Commercant independant,463.83,16,0.225,10,0,0.857,0,0,1,0,16.03,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2026-03,Commercant independant,463.83,17,0.225,11,0,0.875,0,0,1,0,15.07,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2026-04,Commercant independant,463.83,18,0.225,12,0,0.889,0,0,1,0,14.47,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2026-05,Commercant independant,463.83,19,0.225,13,0,0.9,0,0,1,0,14.09,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2026-06,Commercant independant,463.83,20,0.225,14,0,0.909,0,0,1,0,16.1,3.38,30.922,0.36,0
ACC-2026-0426,0849337140,2026-07,Commercant independant,463.83,21,0.225,15,0,0.917,0,0,1,0,14.72,3.38,30.922,0.36,0
ACC-2026-0427,0843399050,2025-08,Vendeur de rue,352.64,17,0.339,4,0,1.0,0,0,0,0,21.42,6.78,17.632,0.62,0
ACC-2026-0427,0843399050,2025-09,Vendeur de rue,352.64,18,0.339,5,0,1.0,0,0,0,0,20.27,6.78,17.632,0.62,0
ACC-2026-0427,0843399050,2025-10,Vendeur de rue,352.64,19,0.339,6,0,1.0,0,0,0,0,18.84,6.78,17.632,0.62,1
ACC-2026-0427,0843399050,2025-11,Vendeur de rue,352.64,20,0.339,7,0,1.0,0,0,0,0,20.9,6.78,17.632,0.62,1
ACC-2026-0427,0843399050,2025-12,Vendeur de rue,352.64,21,0.339,7,0,0.8,1,0,0,30,19.03,6.78,17.632,0.62,0
ACC-2026-0427,0843399050,2026-01,Vendeur de rue,352.64,22,0.339,8,0,0.833,1,0,0,0,20.61,6.78,17.632,0.62,0
ACC-2026-0427,0843399050,2026-02,Vendeur de rue,352.64,23,0.339,9,0,0.857,1,0,0,0,19.32,6.78,17.632,0.62,0
ACC-2026-0427,0843399050,2026-03,Vendeur de rue,352.64,24,0.339,10,0,0.875,1,0,0,0,21.15,6.78,17.632,0.62,0
ACC-2026-0427,0843399050,2026-04,Vendeur de rue,352.64,25,0.339,11,0,0.889,1,0,0,0,20.63,6.78,17.632,0.62,1
ACC-2026-0427,0843399050,2026-05,Vendeur de rue,352.64,26,0.339,12,0,0.9,1,0,0,0,20.36,6.78,17.632,0.62,0
ACC-2026-0427,0843399050,2026-06,Vendeur de rue,352.64,27,0.339,13,0,0.909,1,0,0,0,21.09,6.78,17.632,0.62,0
ACC-2026-0427,0843399050,2026-07,Vendeur de rue,352.64,28,0.339,14,0,0.917,1,0,0,0,19.02,6.78,17.632,0.62,0
ACC-2026-0428,0841941206,2025-08,Vendeur de rue,298.53,35,0.209,4,0,1.0,0,0,0,0,15.64,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2025-09,Vendeur de rue,298.53,36,0.209,5,0,1.0,0,0,0,0,14.33,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2025-10,Vendeur de rue,298.53,37,0.209,6,0,1.0,0,0,0,0,15.05,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2025-11,Vendeur de rue,298.53,38,0.209,7,0,1.0,0,0,0,0,15.92,3.14,19.902,0.62,1
ACC-2026-0428,0841941206,2025-12,Vendeur de rue,298.53,39,0.209,8,0,1.0,0,0,0,0,13.92,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2026-01,Vendeur de rue,298.53,40,0.209,9,0,1.0,0,0,0,0,16.0,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2026-02,Vendeur de rue,298.53,41,0.209,10,0,1.0,0,0,0,0,15.89,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2026-03,Vendeur de rue,298.53,42,0.209,11,0,1.0,0,0,0,0,15.84,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2026-04,Vendeur de rue,298.53,43,0.209,12,0,1.0,0,0,0,0,15.02,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2026-05,Vendeur de rue,298.53,44,0.209,13,0,1.0,0,0,0,0,15.0,3.14,19.902,0.62,1
ACC-2026-0428,0841941206,2026-06,Vendeur de rue,298.53,45,0.209,14,0,1.0,0,0,0,0,13.82,3.14,19.902,0.62,0
ACC-2026-0428,0841941206,2026-07,Vendeur de rue,298.53,46,0.209,15,0,1.0,0,0,0,0,14.49,3.14,19.902,0.62,0
ACC-2026-0429,0843232725,2025-08,Fonctionnaire,572.15,36,0.115,1,0,1.0,0,0,0,0,23.75,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2025-09,Fonctionnaire,572.15,37,0.115,2,0,1.0,0,0,0,0,26.63,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2025-10,Fonctionnaire,572.15,38,0.115,3,0,1.0,0,0,0,0,26.88,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2025-11,Fonctionnaire,572.15,39,0.115,4,0,1.0,0,0,0,0,24.17,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2025-12,Fonctionnaire,572.15,40,0.115,5,0,1.0,0,0,0,0,25.86,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2026-01,Fonctionnaire,572.15,41,0.115,6,0,1.0,0,0,0,0,23.2,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2026-02,Fonctionnaire,572.15,42,0.115,7,0,1.0,0,0,0,0,26.03,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2026-03,Fonctionnaire,572.15,43,0.115,8,0,1.0,0,0,0,0,23.25,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2026-04,Fonctionnaire,572.15,44,0.115,9,0,1.0,0,0,0,0,24.54,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2026-05,Fonctionnaire,572.15,45,0.115,10,0,1.0,0,0,0,0,24.32,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2026-06,Fonctionnaire,572.15,46,0.115,11,0,1.0,0,0,0,0,25.58,2.89,22.886,0.18,0
ACC-2026-0429,0843232725,2026-07,Fonctionnaire,572.15,47,0.115,12,0,1.0,0,0,0,0,23.2,2.89,22.886,0.18,0
ACC-2026-0430,0842729886,2025-08,Vendeur de rue,251.38,67,0.26,3,0,0.0,1,0,0,365,15.82,3.9,16.759,0.62,1
ACC-2026-0430,0842729886,2025-09,Vendeur de rue,251.38,68,0.26,4,0,0.5,1,1,0,0,16.03,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2025-10,Vendeur de rue,251.38,69,0.26,5,0,0.667,1,1,0,0,15.38,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2025-11,Vendeur de rue,251.38,70,0.26,6,0,0.75,1,1,0,0,15.35,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2025-12,Vendeur de rue,251.38,71,0.26,7,0,0.8,1,1,0,0,14.06,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2026-01,Vendeur de rue,251.38,72,0.26,8,0,0.833,1,1,0,0,15.04,3.9,16.759,0.62,1
ACC-2026-0430,0842729886,2026-02,Vendeur de rue,251.38,73,0.26,9,0,0.857,1,1,0,0,15.78,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2026-03,Vendeur de rue,251.38,74,0.26,10,0,0.875,1,1,0,0,15.05,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2026-04,Vendeur de rue,251.38,75,0.26,11,0,0.889,1,2,0,0,15.89,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2026-05,Vendeur de rue,251.38,76,0.26,12,0,0.9,1,2,0,0,16.15,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2026-06,Vendeur de rue,251.38,77,0.26,13,0,0.909,1,2,0,0,15.09,3.9,16.759,0.62,0
ACC-2026-0430,0842729886,2026-07,Vendeur de rue,251.38,78,0.26,14,0,0.917,1,2,0,0,14.16,3.9,16.759,0.62,0
ACC-2026-0431,0845016724,2025-08,Sans emploi,126.78,66,0.516,4,0,1.0,0,0,0,0,9.43,5.16,12.678,0.78,0
ACC-2026-0431,0845016724,2025-09,Sans emploi,126.78,67,0.516,5,0,1.0,0,0,0,0,10.1,5.16,12.678,0.78,0
ACC-2026-0431,0845016724,2025-10,Sans emploi,126.78,68,0.516,6,0,1.0,0,0,0,0,10.69,5.16,12.678,0.78,0
ACC-2026-0431,0845016724,2025-11,Sans emploi,126.78,69,0.516,7,0,1.0,0,0,0,0,9.21,5.16,12.678,0.78,1
ACC-2026-0431,0845016724,2025-12,Sans emploi,126.78,70,0.516,8,0,1.0,0,1,0,0,10.02,5.16,12.678,0.78,0
ACC-2026-0431,0845016724,2026-01,Sans emploi,126.78,71,0.516,9,0,1.0,0,1,0,0,9.97,5.16,12.678,0.78,0
ACC-2026-0431,0845016724,2026-02,Sans emploi,126.78,72,0.516,10,0,1.0,0,1,0,0,9.56,5.16,12.678,0.78,0
ACC-2026-0431,0845016724,2026-03,Sans emploi,126.78,73,0.516,11,0,1.0,0,1,0,0,10.34,5.16,12.678,0.78,1
ACC-2026-0431,0845016724,2026-04,Sans emploi,126.78,74,0.516,12,0,1.0,0,1,0,0,10.71,5.16,12.678,0.78,0
ACC-2026-0431,0845016724,2026-05,Sans emploi,126.78,75,0.516,12,0,0.9,0,1,1,30,10.07,5.16,12.678,0.78,0
ACC-2026-0431,0845016724,2026-06,Sans emploi,126.78,76,0.516,12,0,0.818,0,1,2,60,10.67,5.16,12.678,0.78,1
ACC-2026-0431,0845016724,2026-07,Sans emploi,126.78,77,0.516,13,0,0.833,0,1,2,0,9.21,6.0,12.678,0.78,0
ACC-2026-0432,0843800406,2025-08,Sans emploi,173.22,61,0.344,1,0,1.0,0,1,0,0,20.83,6.88,8.661,0.78,0
ACC-2026-0432,0843800406,2025-09,Sans emploi,173.22,62,0.344,2,0,1.0,0,1,0,0,19.94,6.88,8.661,0.78,0
ACC-2026-0432,0843800406,2025-10,Sans emploi,173.22,63,0.344,2,0,0.667,0,1,1,30,20.33,6.88,8.661,0.78,0
ACC-2026-0432,0843800406,2025-11,Sans emploi,173.22,64,0.344,2,0,0.5,1,1,1,60,18.55,6.88,8.661,0.78,0
ACC-2026-0432,0843800406,2025-12,Sans emploi,173.22,65,0.344,2,1,0.4,2,1,1,90,19.33,6.88,8.661,0.78,1
ACC-2026-0432,0843800406,2026-01,Sans emploi,173.22,66,0.344,2,0,0.333,2,1,2,120,19.95,11.28,8.661,0.78,0
ACC-2026-0432,0843800406,2026-02,Sans emploi,173.22,67,0.344,3,1,0.429,2,1,2,0,20.38,11.28,8.661,0.78,1
ACC-2026-0432,0843800406,2026-03,Sans emploi,173.22,68,0.344,4,1,0.5,2,1,2,0,20.25,12.0,8.661,0.78,1
ACC-2026-0432,0843800406,2026-04,Sans emploi,173.22,69,0.344,5,0,0.556,2,1,2,0,19.52,12.0,8.661,0.78,0
ACC-2026-0432,0843800406,2026-05,Sans emploi,173.22,70,0.344,6,1,0.6,2,1,2,0,20.35,11.28,8.661,0.78,1
ACC-2026-0432,0843800406,2026-06,Sans emploi,173.22,71,0.344,7,1,0.636,2,2,2,0,19.25,12.0,8.661,0.78,1
ACC-2026-0432,0843800406,2026-07,Sans emploi,173.22,72,0.344,8,0,0.667,2,3,2,0,21.09,12.0,8.661,0.78,0
ACC-2026-0433,0847373024,2025-08,Agriculteur,212.86,26,0.156,1,0,1.0,0,0,0,0,31.25,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2025-09,Agriculteur,212.86,27,0.156,1,0,0.5,0,0,1,30,27.7,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2025-10,Agriculteur,212.86,28,0.156,2,0,0.667,0,0,1,0,27.84,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2025-11,Agriculteur,212.86,29,0.156,3,0,0.75,0,0,1,0,28.15,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2025-12,Agriculteur,212.86,30,0.156,4,0,0.8,0,0,1,0,28.06,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2026-01,Agriculteur,212.86,31,0.156,5,0,0.833,0,0,1,0,29.61,10.09,7.095,0.46,1
ACC-2026-0433,0847373024,2026-02,Agriculteur,212.86,32,0.156,6,0,0.857,0,0,1,0,30.29,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2026-03,Agriculteur,212.86,33,0.156,7,0,0.875,0,0,1,0,31.97,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2026-04,Agriculteur,212.86,34,0.156,8,0,0.889,0,0,1,0,28.58,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2026-05,Agriculteur,212.86,35,0.156,9,0,0.9,0,0,1,0,29.32,10.09,7.095,0.46,0
ACC-2026-0433,0847373024,2026-06,Agriculteur,212.86,36,0.156,10,0,0.909,0,1,1,0,30.34,10.09,7.095,0.46,1
ACC-2026-0433,0847373024,2026-07,Agriculteur,212.86,37,0.156,11,0,0.917,0,1,1,0,28.76,10.09,7.095,0.46,0
ACC-2026-0434,0847931802,2025-08,Sans emploi,338.5,50,0.38,2,0,1.0,0,0,0,0,13.86,5.69,22.567,0.78,0
ACC-2026-0434,0847931802,2025-09,Sans emploi,338.5,51,0.38,3,0,1.0,0,0,0,0,15.46,5.69,22.567,0.78,0
ACC-2026-0434,0847931802,2025-10,Sans emploi,338.5,52,0.38,4,0,1.0,0,0,0,0,15.67,5.69,22.567,0.78,0
ACC-2026-0434,0847931802,2025-11,Sans emploi,338.5,53,0.38,5,0,1.0,0,0,0,0,15.86,5.69,22.567,0.78,0
ACC-2026-0434,0847931802,2025-12,Sans emploi,338.5,54,0.38,6,0,1.0,0,0,0,0,15.41,5.69,22.567,0.78,1
ACC-2026-0434,0847931802,2026-01,Sans emploi,338.5,55,0.38,6,0,0.833,0,0,1,30,15.91,5.69,22.567,0.78,1
ACC-2026-0434,0847931802,2026-02,Sans emploi,338.5,56,0.38,7,0,0.857,0,0,1,0,15.39,5.69,22.567,0.78,0
ACC-2026-0434,0847931802,2026-03,Sans emploi,338.5,57,0.38,8,0,0.875,0,0,1,0,13.84,5.69,22.567,0.78,1
ACC-2026-0434,0847931802,2026-04,Sans emploi,338.5,58,0.38,9,0,0.889,0,0,1,0,14.47,5.69,22.567,0.78,0
ACC-2026-0434,0847931802,2026-05,Sans emploi,338.5,59,0.38,10,0,0.9,0,1,1,0,16.09,5.69,22.567,0.78,1
ACC-2026-0434,0847931802,2026-06,Sans emploi,338.5,60,0.38,11,0,0.909,0,1,1,0,15.54,5.69,22.567,0.78,0
ACC-2026-0434,0847931802,2026-07,Sans emploi,338.5,61,0.38,12,0,0.917,0,1,1,0,15.37,5.69,22.567,0.78,0
ACC-2026-0435,0844368402,2025-08,Vendeur de rue,293.71,5,0.357,5,0,1.0,0,0,0,0,23.26,8.93,11.748,0.62,1
ACC-2026-0435,0844368402,2025-09,Vendeur de rue,293.71,6,0.357,5,0,0.5,0,0,1,30,26.76,8.93,11.748,0.62,0
ACC-2026-0435,0844368402,2025-10,Vendeur de rue,293.71,7,0.357,5,0,0.333,0,0,2,60,25.11,8.93,11.748,0.62,1
ACC-2026-0435,0844368402,2025-11,Vendeur de rue,293.71,8,0.357,6,0,0.5,0,0,2,0,24.11,11.93,11.748,0.62,0
ACC-2026-0435,0844368402,2025-12,Vendeur de rue,293.71,9,0.357,7,0,0.6,0,0,2,0,23.72,11.93,11.748,0.62,0
ACC-2026-0435,0844368402,2026-01,Vendeur de rue,293.71,10,0.357,8,0,0.667,0,0,2,0,26.69,11.93,11.748,0.62,0
ACC-2026-0435,0844368402,2026-02,Vendeur de rue,293.71,11,0.357,9,0,0.714,0,0,2,0,23.35,11.93,11.748,0.62,0
ACC-2026-0435,0844368402,2026-03,Vendeur de rue,293.71,12,0.357,10,0,0.75,0,0,2,0,25.57,11.93,11.748,0.62,0
ACC-2026-0435,0844368402,2026-04,Vendeur de rue,293.71,13,0.357,11,0,0.778,0,1,2,0,23.55,11.93,11.748,0.62,0
ACC-2026-0435,0844368402,2026-05,Vendeur de rue,293.71,14,0.357,12,0,0.8,0,1,2,0,26.94,11.93,11.748,0.62,0
ACC-2026-0435,0844368402,2026-06,Vendeur de rue,293.71,15,0.357,13,0,0.818,0,1,2,0,25.79,11.93,11.748,0.62,0
ACC-2026-0435,0844368402,2026-07,Vendeur de rue,293.71,16,0.357,13,1,0.75,0,1,3,30,25.87,11.93,11.748,0.62,0
ACC-2026-0436,0842481041,2025-08,Fonctionnaire,398.88,45,0.089,2,0,1.0,0,0,0,0,31.16,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2025-09,Fonctionnaire,398.88,46,0.089,3,0,1.0,0,0,0,0,28.57,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2025-10,Fonctionnaire,398.88,47,0.089,4,0,1.0,0,0,0,0,28.05,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2025-11,Fonctionnaire,398.88,48,0.089,5,0,1.0,0,0,0,0,30.8,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2025-12,Fonctionnaire,398.88,49,0.089,6,0,1.0,0,0,0,0,31.74,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2026-01,Fonctionnaire,398.88,50,0.089,7,0,1.0,0,0,0,0,31.5,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2026-02,Fonctionnaire,398.88,51,0.089,8,0,1.0,0,0,0,0,29.98,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2026-03,Fonctionnaire,398.88,52,0.089,9,0,1.0,0,0,0,0,30.2,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2026-04,Fonctionnaire,398.88,53,0.089,10,0,1.0,0,0,0,0,30.21,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2026-05,Fonctionnaire,398.88,54,0.089,11,0,1.0,0,1,0,0,31.1,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2026-06,Fonctionnaire,398.88,55,0.089,12,0,1.0,0,1,0,0,29.81,2.66,13.296,0.18,0
ACC-2026-0436,0842481041,2026-07,Fonctionnaire,398.88,56,0.089,13,0,1.0,0,1,0,0,29.67,2.66,13.296,0.18,0
ACC-2026-0437,0849638231,2025-08,Fonctionnaire,365.66,51,0.153,3,0,1.0,0,0,0,0,8.06,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2025-09,Fonctionnaire,365.66,52,0.153,4,0,1.0,0,0,0,0,8.6,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2025-10,Fonctionnaire,365.66,53,0.153,5,0,1.0,0,0,0,0,8.39,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2025-11,Fonctionnaire,365.66,54,0.153,6,0,1.0,0,0,0,0,8.16,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2025-12,Fonctionnaire,365.66,55,0.153,7,0,1.0,0,0,0,0,8.13,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2026-01,Fonctionnaire,365.66,56,0.153,8,0,1.0,0,0,0,0,7.6,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2026-02,Fonctionnaire,365.66,57,0.153,9,0,1.0,0,0,0,0,7.77,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2026-03,Fonctionnaire,365.66,58,0.153,10,0,1.0,0,0,0,0,7.73,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2026-04,Fonctionnaire,365.66,59,0.153,11,0,1.0,0,0,0,0,7.86,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2026-05,Fonctionnaire,365.66,60,0.153,12,0,1.0,0,0,0,0,8.58,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2026-06,Fonctionnaire,365.66,61,0.153,13,0,1.0,0,0,0,0,8.47,1.22,45.708,0.18,0
ACC-2026-0437,0849638231,2026-07,Fonctionnaire,365.66,62,0.153,14,0,1.0,0,0,0,0,7.46,1.22,45.708,0.18,0
ACC-2026-0438,0849817804,2025-08,Commercant independant,283.28,8,0.14,0,0,0.0,0,0,1,365,30.5,4.19,9.443,0.36,0
ACC-2026-0438,0849817804,2025-09,Commercant independant,283.28,9,0.14,1,0,0.5,0,0,1,0,30.11,4.19,9.443,0.36,0
ACC-2026-0438,0849817804,2025-10,Commercant independant,283.28,10,0.14,2,0,0.667,0,0,1,0,30.67,4.19,9.443,0.36,0
ACC-2026-0438,0849817804,2025-11,Commercant independant,283.28,11,0.14,3,0,0.75,0,0,1,0,31.31,4.19,9.443,0.36,1
ACC-2026-0438,0849817804,2025-12,Commercant independant,283.28,12,0.14,4,0,0.8,0,0,1,0,31.81,4.19,9.443,0.36,1
ACC-2026-0438,0849817804,2026-01,Commercant independant,283.28,13,0.14,5,0,0.833,0,0,1,0,29.48,4.19,9.443,0.36,0
ACC-2026-0438,0849817804,2026-02,Commercant independant,283.28,14,0.14,6,0,0.857,0,0,1,0,31.22,4.19,9.443,0.36,0
ACC-2026-0438,0849817804,2026-03,Commercant independant,283.28,15,0.14,7,0,0.875,0,0,1,0,28.32,4.19,9.443,0.36,0
ACC-2026-0438,0849817804,2026-04,Commercant independant,283.28,16,0.14,8,0,0.889,0,0,1,0,30.5,4.19,9.443,0.36,0
ACC-2026-0438,0849817804,2026-05,Commercant independant,283.28,17,0.14,8,0,0.8,0,0,2,30,28.41,4.19,9.443,0.36,0
ACC-2026-0438,0849817804,2026-06,Commercant independant,283.28,18,0.14,9,0,0.818,0,0,2,0,28.54,7.79,9.443,0.36,0
ACC-2026-0438,0849817804,2026-07,Commercant independant,283.28,19,0.14,10,0,0.833,0,0,2,0,31.94,7.79,9.443,0.36,0
ACC-2026-0439,0845354733,2025-08,Agriculteur,238.23,61,0.229,1,0,1.0,0,0,0,0,29.17,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2025-09,Agriculteur,238.23,62,0.229,2,0,1.0,0,0,0,0,31.26,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2025-10,Agriculteur,238.23,63,0.229,3,0,1.0,0,0,0,0,29.36,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2025-11,Agriculteur,238.23,64,0.229,4,0,1.0,0,0,0,0,27.84,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2025-12,Agriculteur,238.23,65,0.229,5,0,1.0,0,0,0,0,29.34,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2026-01,Agriculteur,238.23,66,0.229,6,0,1.0,0,0,0,0,29.19,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2026-02,Agriculteur,238.23,67,0.229,7,0,1.0,0,0,0,0,30.24,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2026-03,Agriculteur,238.23,68,0.229,8,0,1.0,0,0,0,0,31.8,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2026-04,Agriculteur,238.23,69,0.229,9,0,1.0,0,0,0,0,28.55,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2026-05,Agriculteur,238.23,70,0.229,10,0,1.0,0,0,0,0,32.11,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2026-06,Agriculteur,238.23,71,0.229,11,0,1.0,0,0,0,0,28.37,12.26,7.941,0.46,0
ACC-2026-0439,0845354733,2026-07,Agriculteur,238.23,72,0.229,12,0,1.0,0,0,0,0,29.48,12.26,7.941,0.46,0
ACC-2026-0440,0843588010,2025-08,Fonctionnaire,346.87,59,0.059,3,0,0.0,0,0,1,365,20.03,1.19,17.343,0.18,1
ACC-2026-0440,0843588010,2025-09,Fonctionnaire,346.87,60,0.059,4,0,0.5,0,0,1,0,20.48,1.19,17.343,0.18,0
ACC-2026-0440,0843588010,2025-10,Fonctionnaire,346.87,61,0.059,5,0,0.667,0,0,1,0,21.05,1.19,17.343,0.18,0
ACC-2026-0440,0843588010,2025-11,Fonctionnaire,346.87,62,0.059,6,0,0.75,0,0,1,0,19.78,1.19,17.343,0.18,0
ACC-2026-0440,0843588010,2025-12,Fonctionnaire,346.87,63,0.059,7,0,0.8,0,0,1,0,19.54,1.19,17.343,0.18,0
ACC-2026-0440,0843588010,2026-01,Fonctionnaire,346.87,64,0.059,8,0,0.833,0,0,1,0,18.59,1.19,17.343,0.18,1
ACC-2026-0440,0843588010,2026-02,Fonctionnaire,346.87,65,0.059,9,0,0.857,0,0,1,0,19.26,1.19,17.343,0.18,0
ACC-2026-0440,0843588010,2026-03,Fonctionnaire,346.87,66,0.059,9,0,0.75,0,0,2,30,19.87,1.19,17.343,0.18,0
ACC-2026-0440,0843588010,2026-04,Fonctionnaire,346.87,67,0.059,10,0,0.778,0,0,2,0,20.83,3.59,17.343,0.18,0
ACC-2026-0440,0843588010,2026-05,Fonctionnaire,346.87,68,0.059,11,0,0.8,0,0,2,0,21.33,3.59,17.343,0.18,0
ACC-2026-0440,0843588010,2026-06,Fonctionnaire,346.87,69,0.059,12,0,0.818,0,0,2,0,19.41,3.59,17.343,0.18,0
ACC-2026-0440,0843588010,2026-07,Fonctionnaire,346.87,70,0.059,13,0,0.833,0,0,2,0,21.5,3.59,17.343,0.18,0
ACC-2026-0441,0841479448,2025-08,Fonctionnaire,453.74,45,0.058,2,0,1.0,0,0,0,0,8.17,0.46,56.718,0.18,0
ACC-2026-0441,0841479448,2025-09,Fonctionnaire,453.74,46,0.058,3,0,1.0,0,0,0,0,8.59,0.46,56.718,0.18,0
